step,path1,path2,path3,path4,path5,path6,path7,path8,path9,path10,path11,path12,path13,path14,path15,path16,path17,path18,path19,path20,path21,path22,path23,path24,path25,path26,path27,path28,path29,path30,path31,path32,path33,path34,path35,path36,path37,path38,path39,path40,path41,path42,path43,path44,path45,path46,path47,path48,path49,path50
229,78.25130733,123.5837918,92.73118165,121.6703617,117.0968353,111.3739869,160.1955652,125.4670917,149.5245956,98.87901057,130.5429238,91.86523902,81.81191856,102.2075218,102.0018493,89.74962379,86.08996347,100.8974032,110.3649899,108.9544618,95.68531604,112.631421,75.80629288,107.0378396,148.9453705,83.41814198,137.9806895,118.3234055,126.1410028,139.7434746,76.75525716,88.92551264,100.4975652,80.73174648,88.53849443,86.85322317,102.7236611,103.4542164,97.2707777,90.08839196,68.95300416,98.96790039,99.9911593,100.0324931,108.5779039,93.10614745,154.5744331,102.2745506,108.565568,105.493904
230,78.77915175,124.4640255,93.20498781,123.137471,116.0216572,111.4968947,160.7271183,124.6004902,148.4490487,98.60821863,129.0364153,92.98878782,82.32443928,102.9456816,103.3183522,90.97074472,85.13803357,100.9905224,109.0359414,108.73709,95.67129984,113.7817537,76.65527816,107.5380595,149.4602997,84.64665746,139.6094287,118.0681269,127.5439242,140.2859089,74.96000865,88.66948182,98.94510369,82.15700384,89.87296275,87.30184851,101.873316,102.7930049,98.76395736,90.5741798,68.52469427,97.99735247,100.2467786,99.72042525,109.023774,95.18438385,153.8270249,103.7109532,110.2593197,106.3056008
231,77.84086169,127.1477132,92.86469622,124.0320625,115.2499634,112.0419834,164.007978,125.3358692,147.7464108,99.22677381,129.9159123,92.01696508,84.86949195,102.2781624,103.3188032,92.5809881,84.14013631,101.2890648,107.0047042,111.110385,93.65368696,115.4146629,76.35376401,109.3302249,151.8769961,84.61685557,138.0558949,118.0986914,131.3787206,141.8741096,74.97049062,87.0730821,98.05892586,83.25453525,89.90638536,87.36546113,102.4216698,102.8137508,96.58568468,92.44154616,68.5285676,99.82962128,99.45412179,102.0521999,109.8638472,92.24725582,151.9297035,104.2341992,109.0482093,105.1625646
232,77.91495921,127.5646994,92.30715953,122.6353098,114.0643233,109.8267663,162.4469109,122.9764384,148.2465226,97.82599215,128.1705222,92.95653694,84.90379701,103.1210656,101.7916089,92.78390613,83.86889948,102.430287,108.7571633,111.7854177,92.83733282,115.4356509,76.40805042,109.8157398,154.2035027,85.20893236,138.0007022,117.2799875,132.9371528,141.0732455,75.05978159,86.85567541,97.7806591,82.26182981,86.7879289,86.45546472,101.4617919,104.7122977,95.30366797,90.21074616,68.48871259,98.77852283,99.39204511,103.6091472,109.0742429,90.82950916,151.3848083,102.793655,108.9069322,105.1439944
233,77.40367984,125.8541139,90.81331892,123.085886,111.8320848,107.6385115,164.4734405,125.6088703,147.3207087,98.57152008,125.9030853,94.6420047,85.91613166,103.7385789,102.9091563,94.72105148,83.8948167,103.3376356,109.8601705,113.738146,92.60616914,115.9387314,77.82011211,108.9275385,153.9569668,86.5368372,136.3350302,117.78392,132.6527665,142.7208975,74.76881532,86.56320899,99.19319748,81.98398706,85.37083769,86.16203564,101.4796105,104.74104,96.81270954,90.03419635,68.29132542,95.33460553,99.01439731,103.1469358,108.8638815,89.87610011,150.6517184,102.8126157,107.2397023,102.634827
234,77.82061804,126.0312068,90.63364583,123.9180383,110.6634255,107.6718283,166.9110261,126.6607332,148.6348726,98.87524619,127.7384229,93.34854117,86.82150041,103.6371471,101.9281816,94.17767847,85.5809442,103.4650744,107.167374,113.6985248,91.80067007,115.1497164,79.14954162,109.8650123,153.5000983,85.35984395,135.8896365,115.1571304,131.9367223,140.3679285,74.73915288,88.2631732,98.26112949,81.85659505,84.77959892,86.17163885,102.2173111,107.3437996,98.48152342,92.52340992,67.13389686,94.08449935,97.65290756,101.9901846,109.2971662,89.66127734,150.0411916,102.1363444,108.38544,103.5525482
235,78.49492044,129.0316399,90.37905246,124.1329505,112.4972939,107.4880025,166.029617,128.0002437,147.9257801,98.31539967,128.006437,94.16054282,84.38425038,103.6475378,101.1709319,96.21604328,85.44359212,103.2415584,105.1152792,112.6402567,91.28412835,112.663278,80.21132764,113.0287878,158.0434482,84.42705756,134.5171341,116.5533814,128.5657987,138.3146181,75.21536337,87.43380318,97.61716462,79.83677021,84.0414882,86.68927223,101.0328904,108.6396512,98.86305026,91.6249485,67.47235328,94.31781245,96.91982028,100.3704636,110.5957707,89.94552744,149.7512334,101.6676016,109.7799021,102.5506889
236,78.55627355,129.3384655,90.58353316,124.7354481,113.7687215,108.1898839,168.7744103,128.9745662,149.3726367,97.88964873,126.2655776,94.36811918,87.15163226,106.4780814,100.4915853,95.28728144,84.47144193,104.2700149,105.8342996,112.1817678,90.44172013,111.8812651,79.43658221,113.4497646,159.679823,85.42484848,133.3877816,116.5000317,129.7911951,141.9291851,74.77324185,87.64576213,96.75774118,80.78436675,83.80611738,87.65162419,100.6617857,108.2762836,99.4573645,92.50143733,67.11457349,95.67483138,99.19096522,99.40002776,111.9163746,87.58820673,145.7489733,100.7596143,110.6393485,100.6805865
237,79.02280278,130.3565643,91.64430306,122.1126129,111.6584517,107.0784384,172.6440147,130.2218935,148.1914414,97.55143187,124.0255879,93.27352777,86.29812593,107.9713846,100.5679716,93.59823932,84.78482347,103.6788886,107.8048379,109.1400485,88.82930219,111.4279279,79.96514594,115.1752644,160.5112454,83.76847574,134.8946125,117.8053293,129.9750275,142.3259178,76.25846468,85.34640963,96.25222318,80.9018226,82.71113137,90.28149828,100.7537593,108.462874,100.1153565,94.40481779,66.59605461,95.00656682,99.69977422,99.57867506,113.4760084,86.64116089,145.7829263,99.33851256,111.7365582,99.58376253
238,78.28762843,131.0102288,94.13965079,122.7603842,113.0749574,108.0011731,173.1240728,130.4737355,151.6596507,100.1753676,122.0554445,93.31670293,84.93317297,107.3800544,101.7428582,92.95541633,86.28207333,102.7924049,108.1495778,107.4569371,87.56055728,111.0672987,80.21454904,118.6167959,156.3301507,83.09083442,135.7801923,119.2390135,133.142857,145.2145254,74.9699809,86.90071268,94.81851781,79.77976427,83.24267287,91.47386339,101.2186226,108.8305794,102.3191978,95.22359125,66.75440517,95.46632329,100.9210844,100.2039431,113.871767,84.03656118,146.1571764,99.98184806,111.9055058,99.2584214
239,77.99964948,129.8667166,95.11191487,122.3335919,113.9930917,105.9584754,171.8006925,134.8215116,153.5121907,98.5765927,122.9172111,93.60625856,85.29323091,108.2365065,101.324441,91.87463059,86.05138957,103.2253899,110.1864231,109.9180987,87.43452075,112.3407421,80.27865393,119.8745137,151.0028999,81.50171563,138.3766866,118.4975217,133.193036,147.4153535,75.64188909,87.8738847,95.53116191,79.18511924,83.82596398,92.42231107,100.5780122,109.6857947,102.2339833,95.76761672,67.62463577,92.70238679,102.8993983,101.2026853,110.0095362,83.31861156,144.777237,99.84316177,112.8136735,100.0269845
240,78.27618124,133.3027329,95.20660429,124.1206844,114.9552076,105.6311859,171.7532483,133.9985411,151.5829866,99.74807027,125.3782944,92.89394109,86.28990302,107.1109593,101.4459227,92.78116996,86.12467694,102.9650719,109.0541575,108.2678498,86.08652693,112.7031829,79.52202165,120.6759694,153.8141798,82.04411048,136.45884,118.4001208,133.521288,146.737269,73.9874941,86.8070514,96.45116957,80.22432803,83.51810696,92.90254979,102.7394118,106.7125165,102.6686036,95.94271779,66.70026993,91.03761829,103.0277647,98.50425866,110.4156609,83.3025653,143.0553549,98.72201615,112.423369,100.7161389
241,77.9443228,131.9503127,94.53041767,125.345894,115.3043612,107.9169268,168.2226207,137.5101796,150.3799303,100.1397989,124.1261876,93.27072809,85.93081323,107.3727839,102.6998741,91.98924436,85.79676207,102.2060913,109.9003533,109.855489,85.91702087,117.7270695,79.48348839,122.5876246,151.4899263,82.92491882,139.0888755,117.7410362,130.9446886,146.6799393,73.25709099,86.85192023,98.77518315,81.395903,81.99107904,92.18056763,101.8902702,105.9864241,101.6974081,95.92846591,65.55153719,91.59123902,103.3438864,98.02934952,111.1848706,82.92599544,145.3887011,98.87427974,111.6756579,101.3936556
242,79.78730862,129.0843693,96.03768692,126.0159578,116.3949259,108.8056916,167.9975672,135.6935398,150.7691698,99.84181567,125.4499301,95.49767273,85.82680684,107.5579503,100.9523516,91.19648667,83.23386657,101.741612,109.2693796,109.7074042,86.31871872,117.6215018,79.25039294,123.7614926,154.3518954,84.36682188,140.5239934,119.8716987,130.5077342,148.571021,73.14072398,87.70060213,97.56588059,81.10364732,82.06691988,92.48394508,101.8617799,105.8612962,102.63748,95.35355819,65.17349978,92.04533956,103.2269327,96.88086245,110.0771157,83.44739434,144.6141939,98.93278623,110.8560192,102.1235609
243,80.28786901,130.9868086,96.31856647,123.4126376,118.3705426,109.5778655,169.0245349,136.6871359,151.0027738,100.5477601,127.2647278,94.24108491,86.48546421,109.0749073,100.137784,90.57840632,82.46871176,103.3695137,108.498958,107.9190485,85.67681541,117.0799957,79.41887777,123.3466132,157.1654159,86.71950955,141.0175113,117.81606,131.8251008,150.423584,73.37597941,89.00018832,96.83306805,81.86089538,84.08069884,90.30699012,101.8077337,105.1887771,104.638113,96.36206991,64.65707392,93.13895573,102.455821,97.67710341,112.7052034,83.74878694,145.3952613,98.23407436,109.1710633,102.2941387
244,80.25359851,130.2793697,96.01349734,124.3965606,118.5934417,107.4941763,168.9446974,138.986271,149.3848047,99.0446547,126.3568039,94.29383227,86.04934092,110.7525464,102.8677998,89.91217615,83.56483683,102.4604753,109.0448038,107.4861212,86.55342166,116.4832124,80.39499663,123.926561,157.3187898,85.71101238,141.4986221,117.729128,131.0975224,151.1515699,72.91839054,86.63275517,96.10975519,83.13822691,83.71549514,91.55594947,101.8798049,106.8564168,104.801008,96.11312689,64.36897278,92.04128591,102.0099224,97.60118835,114.0341152,82.48149435,146.2255047,99.27196685,109.6583724,101.4003877
245,82.30895387,128.5457066,94.82374008,123.0318008,119.1360518,107.9490128,166.0097697,138.6769244,149.4024567,99.40836937,127.1721314,94.45598821,87.64678408,112.0128192,102.2039379,89.50014864,83.21580335,101.5717606,109.6117276,105.445499,87.12870107,118.1255709,77.88560947,125.8363057,156.9912053,85.84148507,141.1789652,114.2171946,131.5290296,150.5911137,74.40195781,84.80476045,97.37477152,80.98555203,82.8891038,90.02853566,101.0947292,107.0375039,105.4139493,97.20619146,64.2260301,91.82833626,102.78209,95.94750956,113.3109058,83.69974453,146.2321581,103.920261,107.8602711,100.9253072
246,81.73920339,128.7007628,97.4305049,122.8668172,118.0751982,109.5391387,167.1528541,137.8327098,147.5467166,99.97623753,123.1600481,94.82292366,86.44070404,112.2778815,100.3013727,89.1754899,84.24843095,101.1152489,112.1565649,107.4490221,87.33406081,116.3235201,77.41879133,128.5263553,156.4550256,85.74553632,142.4198349,115.0035124,132.9942333,149.5435184,73.18506156,83.92730809,97.68836845,79.88648834,83.8698588,88.82479754,101.2529743,107.3761577,103.4835735,99.30805631,63.59446304,91.56233062,102.0602563,93.73232332,113.1223736,82.86889949,144.0528521,103.3296075,107.3779394,103.242841
247,81.11563996,127.1009403,96.60185557,123.4263945,117.8905696,108.516885,166.1133934,138.7375409,151.5313397,99.42198112,122.8658086,95.73927089,86.17331996,111.4384715,99.50626146,89.98827033,85.10491812,100.4038159,110.0280927,107.1546911,87.22178495,116.8944201,76.96350954,129.1696844,156.784503,83.93708855,142.6160858,113.5504059,134.4485983,148.9976744,72.2750939,82.33142902,99.38785447,79.69464587,85.034679,89.60014291,100.4079604,108.8794703,104.0915526,101.1017418,63.01089048,92.01030871,101.052125,91.98426586,113.7843171,81.43212094,144.5030481,104.1964079,105.6336837,106.1294244
248,80.65895573,131.1266748,95.56247811,123.2367551,117.5678762,109.5909156,165.6405441,137.9857842,149.4151327,100.5929814,124.8969296,95.97711703,86.2873178,114.5049981,99.79446609,89.15850145,84.92159204,102.2738554,110.0052036,108.0781595,85.98313612,114.4604183,77.11919108,131.1586193,157.9239471,82.85494776,140.8511207,112.8623598,135.7561,151.2738927,73.3355858,82.18732317,98.96893446,80.72442348,85.67808574,89.48214756,100.2892342,109.914267,103.953439,98.68571872,63.07382731,91.43833755,100.2702334,92.19934923,114.1201536,81.57189554,143.7415974,104.2907354,106.2352306,104.9866999
249,79.48676362,128.8580565,94.97384773,122.3432787,118.413243,110.7349765,166.1588096,137.1795022,147.4852795,101.1517307,124.871558,96.10983313,85.45850214,115.2815638,102.005317,89.78617322,84.2169189,100.9228203,110.934367,110.432736,86.71917134,113.997035,77.48933208,131.7502614,157.9623586,80.71984767,141.332515,111.1427498,135.7745662,150.5698745,73.74560305,82.6023805,99.1851842,80.16927963,87.5737802,90.32797787,102.4902031,108.5943342,105.4697469,97.20933721,62.85664348,91.70887677,101.8979253,91.13472904,113.880115,83.25796912,144.9334087,103.2035343,105.2968411,107.9107363
250,79.26425396,128.206218,93.57488483,121.649861,118.9336206,110.2468054,168.6072932,136.9652924,146.503419,101.0834332,127.3731746,96.86194324,85.87986798,115.672781,102.8838519,89.93706871,84.11701185,101.5224619,111.1844371,110.5952675,86.05411731,112.2225481,75.89161283,132.0664947,159.1066206,81.11018599,139.6090203,112.1394716,134.6238094,150.8475163,73.71426976,82.6728888,102.6223002,81.41100448,86.88576193,92.31295157,101.2311791,109.9924294,107.8225342,97.85013711,61.93774096,91.21304236,101.3802684,91.82170163,115.4844645,81.73949962,145.4449905,104.1495396,104.6169101,107.9372414
251,80.74658471,128.8566671,91.78988773,122.1467988,119.0985653,109.3804787,170.9646825,135.9934478,147.2284689,99.49246841,126.2082279,96.13414265,85.30710964,114.6845915,101.9196942,90.65897473,85.55828103,100.8407445,110.595729,111.2284481,87.91130565,112.5553168,77.67580822,136.0060632,161.8489091,79.55002643,139.465647,112.3938324,138.7638015,145.0446863,76.95760417,83.62531876,102.0143852,81.27017617,87.57398814,91.76043738,99.35798409,109.3801278,108.9278803,97.46722547,62.32314119,91.3638155,102.0341927,92.62789892,118.0702758,79.53221508,148.7603343,104.908619,105.5578235,109.1753064
252,79.23314447,129.7683538,92.1956356,123.6309749,117.7681247,108.6956514,172.6213281,138.2602392,148.9192508,100.828402,124.2119502,97.24437224,85.68267008,114.7007664,101.7696393,88.34336721,87.05499049,99.7631513,110.7155382,110.3891117,87.51865149,113.5592745,78.66430569,130.9518382,161.8777974,80.58513294,140.3523749,112.0109462,139.1922333,143.5147936,76.32108515,83.42770789,102.1368227,82.3191759,87.35359521,90.10885,100.3176148,109.2095826,110.2449183,98.32239807,63.22807567,91.41567463,101.2431383,93.46103935,115.3264757,78.98010453,148.8164349,105.3265096,103.6218903,108.1496885
